🚀 brazil:collection_10_1_2020_v1           | 2026-03-09T12:26:56 | Status: READY
🚀 brazil:collection_10_1_2021_v1           | 2026-03-09T12:26:58 | Status: READY
🚀 brazil:collection_10_1_2022_v1           | 2026-03-09T12:26:58 | Status: READY
🚀 brazil:collection_10_1_2023_v1           | 2026-03-09T12:26:58 | Status: READY
🚀 brazil:collection_10_1_2024_v1           | 2026-03-09T12:26:59 | Status: READY
🚀 brazil:collection_10_1_1985_v1           | 2026-03-09T12:27:29 | Status: READY
🚀 brazil:collection_10_1_1986_v1           | 2026-03-09T12:27:29 | Status: READY
🚀 brazil:collection_10_1_1987_v1           | 2026-03-09T12:27:30 | Status: READY
🚀 brazil:collection_10_1_1988_v1           | 2026-03-09T12:27:30 | Status: READY
🚀 brazil:collection_10_1_1989_v1           | 2026-03-09T12:27:30 | Status: READY
🚀 brazil:collection_10_1_1990_v1           | 2026-03-09T12:27:31 | Status: READY
🚀 brazil:collection_10_1_1991_v1           | 2026-03-09T12:27:31 | Status: READY
🚀 brazil:collection_10_1_1992_v1           | 2026-03-09T12:27:32 | Status: READY
🚀 brazil:collection_10_1_1993_v1           | 2026-03-09T12:27:32 | Status: READY
🚀 brazil:collection_10_1_1994_v1           | 2026-03-09T12:27:32 | Status: READY
🚀 brazil:collection_10_1_1995_v1           | 2026-03-09T12:27:32 | Status: READY
🚀 brazil:collection_10_1_1996_v1           | 2026-03-09T12:27:33 | Status: READY
🚀 brazil:collection_10_1_1997_v1           | 2026-03-09T12:27:34 | Status: READY
🚀 brazil:collection_10_1_1998_v1           | 2026-03-09T12:27:34 | Status: READY
🚀 brazil:collection_10_1_1999_v1           | 2026-03-09T12:27:34 | Status: READY
🚀 brazil:collection_10_1_2000_v1           | 2026-03-09T12:27:35 | Status: READY
🚀 brazil:collection_10_1_2001_v1           | 2026-03-09T12:27:36 | Status: READY
🚀 brazil:collection_10_1_2002_v1           | 2026-03-09T12:27:36 | Status: READY
🚀 brazil:collection_10_1_2003_v1           | 2026-03-09T12:27:37 | Status: READY
🚀 brazil:collection_10_1_2004_v1           | 2026-03-09T12:27:37 | Status: READY
🚀 brazil:collection_10_1_2005_v1           | 2026-03-09T12:27:38 | Status: READY
🚀 brazil:collection_10_1_2006_v1           | 2026-03-09T12:27:38 | Status: READY
🚀 brazil:collection_10_1_2007_v1           | 2026-03-09T12:27:38 | Status: READY
🚀 brazil:collection_10_1_2008_v1           | 2026-03-09T12:27:39 | Status: READY
🚀 brazil:collection_10_1_2009_v1           | 2026-03-09T12:27:39 | Status: READY
🚀 brazil:collection_10_1_2010_v1           | 2026-03-09T12:27:39 | Status: READY
🚀 brazil:collection_10_1_2011_v1           | 2026-03-09T12:27:40 | Status: READY
🚀 brazil:collection_10_1_2012_v1           | 2026-03-09T12:27:41 | Status: READY
🚀 brazil:collection_10_1_2013_v1           | 2026-03-09T12:27:41 | Status: READY
🚀 brazil:collection_10_1_2014_v1           | 2026-03-09T12:27:41 | Status: READY
🚀 brazil:collection_10_1_2015_v1           | 2026-03-09T12:27:42 | Status: READY
🚀 brazil:collection_10_1_2016_v1           | 2026-03-09T12:27:42 | Status: READY
🚀 brazil:collection_10_1_2017_v1           | 2026-03-09T12:27:42 | Status: READY
🚀 brazil:collection_10_1_2018_v1           | 2026-03-09T12:27:43 | Status: READY
🚀 brazil:collection_10_1_2019_v1           | 2026-03-09T12:27:43 | Status: READY
🚀 brazil:collection_10_1_2020_v1           | 2026-03-09T12:27:44 | Status: READY
🚀 brazil:collection_10_1_2021_v1           | 2026-03-09T12:27:44 | Status: READY
🚀 brazil:collection_10_1_2022_v1           | 2026-03-09T12:27:44 | Status: READY
🚀 brazil:collection_10_1_2023_v1           | 2026-03-09T12:27:45 | Status: READY
🚀 brazil:collection_10_1_2024_v1           | 2026-03-09T12:27:45 | Status: READY
🚀 brazil:collection_10_1_1985_v1           | 2026-03-09T12:28:15 | Status: READY
🚀 brazil:collection_10_1_1986_v1           | 2026-03-09T12:28:16 | Status: READY
